tiling_key,verdict,evidence,source_citation,dim_IsEmptyTensor,dim_SplitAxis,dim_InputDType,dim_IsTnd,dim_IsDrop,dim_IsPse,dim_IsAttenMask,dim_S1TemplateNum,dim_S2TemplateNum,dim_DTemplateNum,dim_DeterType,dim_IsNEqual,dim_IsBn2MultiBlk,dim_IsDNoEqual,dim_IsRope,dim_OutDType,dim_IsNzOut,dim_IsTndSwizzle,dim_IsRegbase
27769268355992720,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,0,1,64,128,768,4,1,0,1,0,1,0,1,1
27769268355992976,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,0,1,64,128,768,4,1,0,1,0,1,0,1,1
27769268355993232,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,1,1,64,128,768,4,1,0,1,0,1,0,1,1
27769268355993488,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,1,1,64,128,768,4,1,0,1,0,1,0,1,1
27769268355993744,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,0,0,128,128,768,4,1,0,1,0,1,0,1,1
27769268355994000,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,0,0,128,128,768,4,1,0,1,0,1,0,1,1
27769268355994256,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,1,0,128,128,768,4,1,0,1,0,1,0,1,1
27769268355994512,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,1,0,128,128,768,4,1,0,1,0,1,0,1,1
27769268355994768,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,0,1,128,128,768,4,1,0,1,0,1,0,1,1
27769268355995024,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,0,1,128,128,768,4,1,0,1,0,1,0,1,1
27769268355995280,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,0,1,1,128,128,768,4,1,0,1,0,1,0,1,1
27769268355995536,excluded,IsTndSwizzle=1 + DeterType=4,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,1,1,1,1,1,128,128,768,4,1,0,1,0,1,0,1,1
28147498208465060,witnessed,vg_R.txt,,0,5,2,1,0,0,0,128,128,64,0,0,0,0,0,2,0,1,1
28147498208465316,witnessed,vg_R.txt,,0,5,2,1,1,0,0,128,128,64,0,0,0,0,0,2,0,1,1
28147498208465572,witnessed,vg_R.txt,,0,5,2,1,0,1,0,128,128,64,0,0,0,0,0,2,0,1,1
28147498208465828,witnessed,vg_R.txt,,0,5,2,1,1,1,0,128,128,64,0,0,0,0,0,2,0,1,1
28147498208466084,witnessed,vg_R.txt,,0,5,2,1,0,0,1,128,128,64,0,0,0,0,0,2,0,1,1
28147498208466340,witnessed,vg_R.txt,,0,5,2,1,1,0,1,128,128,64,0,0,0,0,0,2,0,1,1
28147498208466596,witnessed,vg_R.txt,,0,5,2,1,0,1,1,128,128,64,0,0,0,0,0,2,0,1,1
28147498208466852,witnessed,vg_R.txt,,0,5,2,1,1,1,1,128,128,64,0,0,0,0,0,2,0,1,1
28147498745335972,witnessed,vg_R.txt,,0,5,2,1,0,0,0,128,128,128,0,0,0,0,0,2,0,1,1
28147498745336228,witnessed,vg_R.txt,,0,5,2,1,1,0,0,128,128,128,0,0,0,0,0,2,0,1,1
28147498745336484,witnessed,vg_R.txt,,0,5,2,1,0,1,0,128,128,128,0,0,0,0,0,2,0,1,1
28147498745336740,witnessed,vg_R.txt,,0,5,2,1,1,1,0,128,128,128,0,0,0,0,0,2,0,1,1
28147498745336996,witnessed,vg_R.txt,,0,5,2,1,0,0,1,128,128,128,0,0,0,0,0,2,0,1,1
28147498745337252,witnessed,vg_R.txt,,0,5,2,1,1,0,1,128,128,128,0,0,0,0,0,2,0,1,1
28147498745337508,witnessed,vg_R.txt,,0,5,2,1,0,1,1,128,128,128,0,0,0,0,0,2,0,1,1
28147498745337764,witnessed,vg_R.txt,,0,5,2,1,1,1,1,128,128,128,0,0,0,0,0,2,0,1,1
28147499282206884,witnessed,vg_R.txt,,0,5,2,1,0,0,0,128,128,192,0,0,0,0,0,2,0,1,1
28147499282207140,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=192,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,0,128,128,192,0,0,0,0,0,2,0,1,1
28147499282207396,witnessed,vg_R.txt,,0,5,2,1,0,1,0,128,128,192,0,0,0,0,0,2,0,1,1
28147499282207652,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=192,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,0,128,128,192,0,0,0,0,0,2,0,1,1
28147499282207908,witnessed,vg_R.txt,,0,5,2,1,0,0,1,128,128,192,0,0,0,0,0,2,0,1,1
28147499282208164,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=192,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,1,128,128,192,0,0,0,0,0,2,0,1,1
28147499282208420,witnessed,vg_R.txt,,0,5,2,1,0,1,1,128,128,192,0,0,0,0,0,2,0,1,1
28147499282208676,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=192,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,1,128,128,192,0,0,0,0,0,2,0,1,1
28147499819077796,witnessed,vg_R.txt,,0,5,2,1,0,0,0,128,128,256,0,0,0,0,0,2,0,1,1
28147499819078052,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,0,128,128,256,0,0,0,0,0,2,0,1,1
28147499819078308,witnessed,vg_R.txt,,0,5,2,1,0,1,0,128,128,256,0,0,0,0,0,2,0,1,1
28147499819078564,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,0,128,128,256,0,0,0,0,0,2,0,1,1
28147499819078820,witnessed,vg_R.txt,,0,5,2,1,0,0,1,128,128,256,0,0,0,0,0,2,0,1,1
28147499819079076,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,1,128,128,256,0,0,0,0,0,2,0,1,1
28147499819079332,witnessed,vg_R.txt,,0,5,2,1,0,1,1,128,128,256,0,0,0,0,0,2,0,1,1
28147499819079588,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,1,128,128,256,0,0,0,0,0,2,0,1,1
28147500355948708,witnessed,vg_R.txt,,0,5,2,1,0,0,0,128,128,768,0,0,0,0,0,2,0,1,1
28147500355948964,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,0,128,128,768,0,0,0,0,0,2,0,1,1
28147500355949220,witnessed,vg_R.txt,,0,5,2,1,0,1,0,128,128,768,0,0,0,0,0,2,0,1,1
28147500355949476,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,0,128,128,768,0,0,0,0,0,2,0,1,1
28147500355949732,witnessed,vg_R.txt,,0,5,2,1,0,0,1,128,128,768,0,0,0,0,0,2,0,1,1
28147500355949988,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,0,1,128,128,768,0,0,0,0,0,2,0,1,1
28147500355950244,witnessed,vg_R.txt,,0,5,2,1,0,1,1,128,128,768,0,0,0,0,0,2,0,1,1
28147500355950500,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,2,1,1,1,1,128,128,768,0,0,0,0,0,2,0,1,1
28151896254976160,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,0,128,128,64,2,0,0,0,0,2,0,1,1
28151896254976416,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,0,128,128,64,2,0,0,0,0,2,0,1,1
28151896254976672,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,0,128,128,64,2,0,0,0,0,2,0,1,1
28151896254976928,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,0,128,128,64,2,0,0,0,0,2,0,1,1
28151896254977184,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,1,128,128,64,2,0,0,0,0,2,0,1,1
28151896254977440,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,1,128,128,64,2,0,0,0,0,2,0,1,1
28151896254977696,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,1,128,128,64,2,0,0,0,0,2,0,1,1
28151896254977952,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,1,128,128,64,2,0,0,0,0,2,0,1,1
28151896791847072,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,0,128,128,128,2,0,0,0,0,2,0,1,1
28151896791847328,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,0,128,128,128,2,0,0,0,0,2,0,1,1
28151896791847584,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,0,128,128,128,2,0,0,0,0,2,0,1,1
28151896791847840,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,0,128,128,128,2,0,0,0,0,2,0,1,1
28151896791848096,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,1,128,128,128,2,0,0,0,0,2,0,1,1
28151896791848352,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,1,128,128,128,2,0,0,0,0,2,0,1,1
28151896791848608,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,1,128,128,128,2,0,0,0,0,2,0,1,1
28151896791848864,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,1,128,128,128,2,0,0,0,0,2,0,1,1
28151897328717984,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,0,128,128,192,2,0,0,0,0,2,0,1,1
28151897328718240,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,0,128,128,192,2,0,0,0,0,2,0,1,1
28151897328718496,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,0,128,128,192,2,0,0,0,0,2,0,1,1
28151897328718752,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,0,128,128,192,2,0,0,0,0,2,0,1,1
28151897328719008,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,1,128,128,192,2,0,0,0,0,2,0,1,1
28151897328719264,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,1,128,128,192,2,0,0,0,0,2,0,1,1
28151897328719520,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,1,128,128,192,2,0,0,0,0,2,0,1,1
28151897328719776,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,1,128,128,192,2,0,0,0,0,2,0,1,1
28151897865588896,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,0,128,128,256,2,0,0,0,0,2,0,1,1
28151897865589152,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,0,128,128,256,2,0,0,0,0,2,0,1,1
28151897865589408,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,0,128,128,256,2,0,0,0,0,2,0,1,1
28151897865589664,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,0,128,128,256,2,0,0,0,0,2,0,1,1
28151897865589920,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,1,128,128,256,2,0,0,0,0,2,0,1,1
28151897865590176,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,1,128,128,256,2,0,0,0,0,2,0,1,1
28151897865590432,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,1,128,128,256,2,0,0,0,0,2,0,1,1
28151897865590688,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,1,128,128,256,2,0,0,0,0,2,0,1,1
28151898402459808,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,0,128,128,768,2,0,0,0,0,2,0,1,1
28151898402460064,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,0,128,128,768,2,0,0,0,0,2,0,1,1
28151898402460320,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,0,128,128,768,2,0,0,0,0,2,0,1,1
28151898402460576,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,1,0,128,128,768,2,0,0,0,0,2,0,1,1
28151898402460832,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,0,1,128,128,768,2,0,0,0,0,2,0,1,1
28151898402461088,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,1,0,1,128,128,768,2,0,0,0,0,2,0,1,1
28151898402461344,excluded,IsTndSwizzle=1 + DeterType=2,"templateSupportCond's deterministic branch ends in '&& false', so the swizzle only survives when !isDeterministic, and GetDeterSparseTilingKey returns NO_DETER whenever !isDeterministic (normal_regbase.cpp:453-461, 790-794)",0,0,2,1,0,1,1,128,128,768,2,0,0,0,0,2,0,1,1
